transaction_id,customer_id,timestamp,amount,currency,origin_country,destination_country,channel,transaction_type,counterparty_type,is_cross_border,is_cash,device_id,is_flagged,alert_type
TX1D3264E7-989,9ca4364d-5d9a-49f1-908e-3a956c6e8796,2025-03-26T15:15:19,49.39,EUR,Ireland,Ireland,Mobile,Transfer,Individual,False,False,9ca4364d-dev-1,False,
TXBE28E7C0-CFA,b9493906-939f-44eb-be5e-215ec47cc30b,2025-03-26T15:21:55,6.37,USD,Tanzania,Tanzania,Online,Transfer,Individual,False,False,b9493906-dev-1,False,
TX6F626DB1-E45,f1f71605-a79e-4626-b707-ac0e0d96feb3,2025-03-26T15:51:21,22.66,USD,Cyprus,Cyprus,Online,Transfer,Business,False,False,f1f71605-dev-1,False,
TX002BAB59-EC5,043d72db-1bcb-404c-a1d8-b96a62ada157,2025-03-26T15:51:22,10.68,EUR,Switzerland,Switzerland,API,Transfer,Business,False,False,043d72db-dev-2,False,
TXCE7D2FBF-281,72f60958-12ef-4101-a082-786fca00ef58,2025-03-26T17:51:37,11.73,USD,Armenia,Armenia,API,Payment,Individual,False,False,72f60958-dev-1,False,
TX2517B27B-F98,5d264b1b-6593-4659-972e-8c6882aa5c46,2025-03-26T17:59:57,4.66,EUR,Solomon Islands,Solomon Islands,Mobile,Transfer,Business,False,False,5d264b1b-dev-2,False,
TXDEEBEF9B-A7A,8c8181b4-fe8b-4ccb-bd75-a5f3eeafca83,2025-03-26T18:51:02,14.3,GBP,Malawi,Malawi,API,Payment,Individual,False,False,8c8181b4-dev-1,False,
TXC6382215-B26,c2b01cfd-d045-4d1c-a684-09e3f1f8343e,2025-03-26T19:14:45,20.94,EUR,Saudi Arabia,Saudi Arabia,POS,Transfer,Individual,False,False,c2b01cfd-dev-3,False,
TXD3710923-7B6,7b3a4e3e-7c52-4a17-a80a-c07a2a935d62,2025-03-26T19:16:55,22.24,EUR,Zimbabwe,Jamaica,Online,Transfer,Individual,True,False,7b3a4e3e-dev-1,False,
TX65AB4336-1F9,fdab3441-d2c2-4960-8b09-01abc66dceb3,2025-03-26T20:09:17,29.02,USD,South Korea,Luxembourg,ATM,Transfer,Business,True,False,fdab3441-dev-1,False,
TX80E05A21-FDB,5c72aebd-13b1-4e59-885c-d7147bf69552,2025-03-26T20:19:57,10.39,EUR,Marshall Islands,Malawi,Online,Bill Payment,Individual,True,False,5c72aebd-dev-1,False,
TXDBA148AF-74D,9ce7eed1-fcdf-4961-a45e-2ad08eefa5dd,2025-03-26T21:04:28,33.49,USD,Singapore,Singapore,Mobile,Transfer,Business,False,False,9ce7eed1-dev-1,False,
TX87CC83FD-0CF,83b0b35c-dba6-4df8-b3d0-4ffb44709848,2025-03-26T21:56:58,10.65,USD,Bosnia and Herzegovina,Bosnia and Herzegovina,POS,Payment,Individual,False,False,83b0b35c-dev-1,False,
TX24808E8D-694,4baf0f5e-a932-4094-93f2-8f11147f6570,2025-03-26T22:02:33,15.05,USD,Namibia,Namibia,Online,Transfer,Exchange,False,False,4baf0f5e-dev-2,False,
TX2A523B0D-67A,8163b6ce-1877-4c06-94ad-625215bc2a3e,2025-03-26T22:39:25,35.27,USD,Tunisia,Tunisia,Mobile,Payment,Individual,False,False,8163b6ce-dev-2,False,
TXAC94C123-AC7,8a4a0e2d-f22b-4b98-b24c-c64fbe3e6e57,2025-03-26T23:16:18,37.0,EUR,Singapore,Singapore,Online,Transfer,Exchange,False,False,8a4a0e2d-dev-1,False,
TXF93DEEE6-21B,0c472187-fea3-4d37-980b-68530c7031eb,2025-03-27T00:12:05,13.12,EUR,Algeria,Algeria,API,Payment,Individual,False,False,0c472187-dev-1,False,
TX86390FF1-921,92a97acd-3d88-4938-aad6-5b8c3a38b844,2025-03-27T01:05:41,17.63,USD,Slovakia,Denmark,Online,Transfer,Individual,True,False,92a97acd-dev-3,False,
TX7055713B-465,9ce7eed1-fcdf-4961-a45e-2ad08eefa5dd,2025-03-27T01:28:15,6.49,USD,Singapore,Singapore,POS,Payment,Individual,False,False,9ce7eed1-dev-1,False,
TX67E83E78-F88,6b15c11b-b113-450b-9ea0-50c6eb9ed274,2025-03-27T01:28:50,16.06,EUR,Nepal,Pakistan,Online,Transfer,Individual,True,False,6b15c11b-dev-1,False,
TXD386BC86-69F,af4afcdd-52cb-4ae0-ae18-c9b3c6da85f1,2025-03-27T01:33:22,16.14,EUR,Liechtenstein,Liechtenstein,Mobile,Transfer,Individual,False,False,af4afcdd-dev-3,False,
TXD8CFEF6E-D5D,0ddb545b-61ea-4a65-a1d7-70eac704e80e,2025-03-27T01:56:13,62.98,EUR,Armenia,Jamaica,Online,Transfer,Individual,True,False,0ddb545b-dev-4,False,
TX9F796E79-5D2,040a3aae-52e2-4fd9-96bf-10ab3ce915e7,2025-03-27T02:01:11,57.33,USD,American Samoa,American Samoa,API,Transfer,Individual,False,False,040a3aae-dev-2,False,
TXE3F08EB2-22B,9293f705-0815-4147-be00-980eae441e21,2025-03-27T02:10:49,4.17,USD,Australia,Australia,Branch,Bill Payment,Individual,False,False,9293f705-dev-2,False,
TX5FF0EF23-2C6,12767d13-f093-4776-9116-d014a5850828,2025-03-27T02:36:20,15.1,EUR,Kyrgyzstan,Madagascar,Mobile,Payment,Individual,True,False,12767d13-dev-1,True,High-Risk Corridor
TX306FC957-C3F,a9e8f0d8-5883-49de-bb5f-be413fa2bde0,2025-03-27T03:01:00,9.46,USD,Curaçao,New Caledonia,ATM,Transfer,Individual,True,False,a9e8f0d8-dev-2,False,
TX7F558549-C00,63b664f4-0452-4779-90ff-de646edaba8c,2025-03-27T03:28:42,15.48,EUR,Switzerland,Switzerland,Online,Transfer,Individual,False,False,63b664f4-dev-1,False,
TX480671B5-684,b11af726-2d5d-4395-a901-a768ebd14b0c,2025-03-27T03:32:30,8.64,EUR,Uruguay,Mozambique,Online,Transfer,Exchange,True,False,b11af726-dev-2,True,High-Risk Corridor
TX58335F4B-10A,1c654aa2-c63c-421d-a443-5958eacf33a9,2025-03-27T03:57:42,7.89,USD,Vatican City,Kenya,Mobile,Payment,Individual,True,False,1c654aa2-dev-1,True,High-Risk Corridor
TXB7B816D5-B97,6d130705-279f-41ab-9b49-09b65cbdb682,2025-03-27T03:58:46,17.16,EUR,Kenya,Kenya,Online,Transfer,Exchange,False,False,6d130705-dev-1,False,
TX019747D3-C4C,1bdc74a9-8d3a-4d76-bcaa-281b4e336644,2025-03-27T04:26:49,66.41,EUR,Denmark,Denmark,API,Payment,Individual,False,False,1bdc74a9-dev-1,False,
TX2E0FA1E1-53B,705fddf5-66fa-4ca0-8b53-1932bd9419aa,2025-03-27T04:33:11,5.78,USD,Micronesia,Micronesia,Online,Transfer,Individual,False,False,705fddf5-dev-1,False,
TX86EBFAB4-89B,35ce8841-4973-4d6c-8dca-bfb7001a9a8b,2025-03-27T05:04:52,35.67,USD,Mozambique,Bulgaria,POS,Transfer,Individual,True,False,35ce8841-dev-1,False,
TXD118F31A-4BE,f7a67b94-7b5a-411a-b1b6-4afed31edf1a,2025-03-27T07:06:06,15.35,EUR,Slovakia,Slovakia,Mobile,Transfer,Individual,False,False,f7a67b94-dev-1,False,
TX0625DB5E-ACC,11c58ef0-dd46-4c09-8752-87aa5408f9ac,2025-03-27T08:17:46,7.41,EUR,Malta,Malta,Online,Payment,Individual,False,False,11c58ef0-dev-1,False,
TX067B1061-08E,4187222b-257d-4e52-9a51-65ca3c7c1d85,2025-03-27T08:39:09,15.58,EUR,Laos,Kuwait,Online,Transfer,Business,True,False,4187222b-dev-1,True,High-Risk Corridor
TX3DCEF2AC-E28,5b249c2a-9e5c-4dcd-961a-080a3fec0a37,2025-03-27T08:50:26,9.78,EUR,South Korea,Taiwan,Online,Payment,Individual,True,False,5b249c2a-dev-1,False,
TXD252CBD7-C89,9b1bc895-2af4-4ab7-9e6f-ea07c4536f1d,2025-03-27T08:52:39,17.01,EUR,France,France,Online,Transfer,Individual,False,False,9b1bc895-dev-1,False,
TX72101101-D66,1bf645f6-2324-4211-8588-fc1bb2384849,2025-03-27T09:00:46,15.63,USD,Montenegro,Dominican Republic,Mobile,Deposit,Business,True,False,1bf645f6-dev-2,False,
TX97681EC7-000,4d37a539-857d-43b3-a8ad-df36ddf275eb,2025-03-27T09:26:51,21.73,EUR,Argentina,Madagascar,Online,Transfer,Individual,True,False,4d37a539-dev-2,True,High-Risk Corridor
TXD4186D4F-3C7,6118433b-882c-4d1e-ac93-a7918b60c511,2025-03-27T09:45:54,13.25,GBP,Gibraltar,Gibraltar,Mobile,Payment,Individual,False,False,6118433b-dev-1,False,
TX562CC6B0-B6B,11c58ef0-dd46-4c09-8752-87aa5408f9ac,2025-03-27T10:43:18,11.15,EUR,Malta,Malta,Mobile,Transfer,Individual,False,False,11c58ef0-dev-1,False,
TX153EFF0A-C0E,36ee1640-723e-4466-b43b-d27f42a259a6,2025-03-27T12:06:13,16.09,EUR,Niue,Niue,Mobile,Transfer,Individual,False,False,36ee1640-dev-1,False,
TX4CCD48C3-0DB,b148b2a6-ea79-47e1-9be7-02abfac08fc4,2025-03-27T12:32:38,9.52,EUR,Nigeria,Nigeria,Online,Payment,Individual,False,False,b148b2a6-dev-3,False,
TX273D13F0-92B,4c4d6e40-24e2-426c-a250-d133f5cb5be4,2025-03-27T13:24:36,14.93,USD,Australia,Australia,Mobile,Transfer,Exchange,False,False,4c4d6e40-dev-1,False,
TX815C5BD6-578,3e245fbf-fa69-4cd2-be23-90f3e7bbaefc,2025-03-27T14:00:56,5.86,USD,Panama,Kenya,API,Payment,Business,True,False,3e245fbf-dev-1,True,High-Risk Corridor
TX406AD99F-0BC,8623bc74-65a2-4cc8-855b-e95d06bfd9c4,2025-03-27T14:13:21,26.99,GBP,Hungary,Norway,Mobile,Deposit,Business,True,False,8623bc74-dev-1,False,
TX21D68664-6A0,345512f7-01f7-47ec-8e06-30cd996d5c50,2025-03-27T14:53:56,20.16,USD,New Caledonia,New Caledonia,Mobile,Bill Payment,Individual,False,False,345512f7-dev-1,False,
TXB9E519CA-422,152aeaec-2bdf-4b41-b3ed-a8f1026b5383,2025-03-27T15:56:38,2.69,EUR,North Macedonia,North Macedonia,Mobile,Transfer,Individual,False,False,152aeaec-dev-2,False,
TX6EA58DEA-275,74222167-6b7a-4460-a04e-46cb3712f2d1,2025-03-27T16:15:48,9.21,GBP,Tajikistan,American Samoa,Online,Transfer,Business,True,False,74222167-dev-2,False,
TXBD684E65-9DE,e79f9f3d-19ee-4c3b-b93c-4b0bb93b770c,2025-03-27T16:51:13,12.9,USD,Northern Mariana Islands,Northern Mariana Islands,Mobile,Withdrawal,Individual,False,False,e79f9f3d-dev-2,False,
TX8A8F3ACC-708,e8b45c6a-fee5-43b3-ae18-b184229fe85b,2025-03-27T16:54:29,46.92,EUR,Solomon Islands,Solomon Islands,Online,Transfer,Exchange,False,False,e8b45c6a-dev-1,False,
TXD24CF9B2-D58,ee4205ee-a52f-43ec-ab4e-2281b184d1fc,2025-03-27T17:12:06,63.89,GBP,Montenegro,Montenegro,Mobile,Transfer,Individual,False,False,ee4205ee-dev-2,False,
TXF4172864-63F,2a9528c3-5ae1-4bad-aa29-60fda85894df,2025-03-27T17:54:03,15.45,GBP,United Kingdom,Malawi,Online,Transfer,Business,True,False,2a9528c3-dev-1,False,
TX38A9DF30-5ED,d1fcdedd-6102-4b56-a5c4-82ff5e5a90c1,2025-03-27T20:18:02,9.53,EUR,Tunisia,Tunisia,Online,Transfer,Business,False,False,d1fcdedd-dev-1,False,
TX670E4D2B-6F6,ee7ca782-a7a3-4d25-9595-6c4227c00f89,2025-03-27T20:38:15,4.37,EUR,Kenya,Kenya,Online,Deposit,Individual,False,False,ee7ca782-dev-1,False,
TX6132E1DE-771,887b03e5-e980-4808-b5ac-824c2c55aef7,2025-03-27T21:07:09,16.47,USD,Malaysia,Luxembourg,POS,Transfer,Individual,True,False,887b03e5-dev-1,False,
TX38E51971-1E7,235b275b-dcd2-4b97-b3ca-9a6bccd3af7c,2025-03-27T21:36:33,14.85,EUR,Luxembourg,Portugal,Branch,Bill Payment,Individual,True,False,235b275b-dev-3,False,
TX338E33FF-B8B,548c1d84-340d-4049-8147-65063e2bf9c9,2025-03-27T21:46:13,34.11,GBP,New Caledonia,New Caledonia,Online,Transfer,Business,False,False,548c1d84-dev-2,False,
TXA13FEFAB-775,fb95d0fc-ad72-4d05-924c-de09ccea5031,2025-03-27T21:57:48,26.61,GBP,Greece,Greece,Mobile,Payment,Business,False,False,fb95d0fc-dev-1,False,
TXDD34107A-B2A,727716ec-59fe-4bbc-b1a3-fad2b0946d2a,2025-03-27T21:58:17,16.74,EUR,Rwanda,Rwanda,Online,Payment,Exchange,False,False,727716ec-dev-1,False,
TXF4839DEF-A07,7c441fe7-ab42-40a7-874a-493b3ceddf2d,2025-03-27T22:38:21,17.17,USD,French Polynesia,French Polynesia,POS,Deposit,Individual,False,False,7c441fe7-dev-1,False,
TX584E61E6-0D1,0e51f30d-c6a7-4e39-84b0-32ccd7c524a5,2025-03-27T22:39:36,28.49,USD,South Korea,Bahrain,Online,Payment,Individual,True,False,0e51f30d-dev-1,False,
TXD3C9338D-A93,61a451ff-700b-4b43-ad3b-9d13c3e90323,2025-03-27T23:09:19,5.32,USD,Netherlands,Netherlands,Online,Withdrawal,Individual,False,False,61a451ff-dev-1,False,
TX057A6209-2A4,5cec4eb5-edd9-4831-9ca3-5cfb04fc6d82,2025-03-27T23:48:21,50.65,EUR,Andorra,Andorra,Mobile,Deposit,Individual,False,False,5cec4eb5-dev-1,False,
TXABAB14E9-FAE,0ef8c2d6-f7fd-4646-b7bb-3eec4bf50b52,2025-03-27T23:59:43,13.66,USD,Niue,Niue,Mobile,Transfer,Individual,False,False,0ef8c2d6-dev-1,False,
TX9FF158C0-6A7,23204ff5-b538-496c-833e-02f71e93d127,2025-03-28T00:27:40,13.67,USD,Georgia,Georgia,Online,Transfer,Individual,False,False,23204ff5-dev-1,False,
TXB3BCD2D4-7E6,1d61fac3-6cd5-4859-b2a4-47b2ef04e57d,2025-03-28T00:31:18,41.68,GBP,Vanuatu,Vanuatu,Mobile,Transfer,Individual,False,False,1d61fac3-dev-1,False,
TX54FDF919-27A,cb35097a-e5dd-48f1-88a7-38ab0df83e12,2025-03-28T00:36:13,6.42,EUR,Qatar,Qatar,POS,Payment,Individual,False,False,cb35097a-dev-1,False,
TX74EAF32A-813,2120bfba-1689-40b8-879d-db62c37944c1,2025-03-28T01:02:53,38.17,USD,Nepal,Northern Mariana Islands,API,Deposit,Individual,True,False,2120bfba-dev-1,False,
TX83ADAB16-677,6c21835d-d8e8-497c-a0a2-59014932936e,2025-03-28T01:15:39,16.74,EUR,Poland,Poland,Online,Transfer,Individual,False,False,6c21835d-dev-1,False,
TX895584FD-538,30a900ad-939b-462d-a645-f129629c2ae3,2025-03-28T01:33:00,8.93,USD,French Polynesia,French Polynesia,POS,Deposit,Individual,False,True,30a900ad-dev-1,False,
TX1F0F7BA6-3B2,f8bca9ac-2ada-42ce-9890-99c9f2be029f,2025-03-28T01:46:25,10.85,EUR,Bahamas,Bahamas,API,Transfer,Individual,False,False,f8bca9ac-dev-3,False,
TXE0AFA825-07F,f83b1806-ee4c-4b18-96a2-d49d9e5f8273,2025-03-28T01:52:53,34.67,EUR,Poland,Vietnam,API,Bill Payment,Exchange,True,False,f83b1806-dev-5,True,High-Risk Corridor
TXF38D9EA4-5E7,37850b5c-3ce5-488c-be53-d702e1f8d192,2025-03-28T02:00:50,38.1,EUR,Slovakia,Slovakia,POS,Transfer,Individual,False,False,37850b5c-dev-1,False,
TX9281C77D-0AB,8bae295e-902a-405c-bd9f-fe599bc0fa93,2025-03-28T02:06:29,16.88,EUR,Spain,Spain,POS,Transfer,Individual,False,False,8bae295e-dev-3,False,
TX82A8E7C7-961,953b0f1f-ea3e-472a-8f22-1604d46b7756,2025-03-28T02:56:01,9.36,EUR,Jordan,Jordan,ATM,Transfer,Business,False,False,953b0f1f-dev-1,False,
TX0DFB73EA-B40,1aa67474-e200-4157-ad54-c95aaa4d52a8,2025-03-28T05:02:24,23.49,USD,Vanuatu,Aruba,Online,Payment,Individual,True,False,1aa67474-dev-1,False,
TXD4EBC1FE-A6B,597278c5-1789-4e63-a746-5743897b303d,2025-03-28T05:24:09,12.98,EUR,Cyprus,Cyprus,Mobile,Bill Payment,Exchange,False,False,597278c5-dev-1,False,
TX288678A4-C82,1eb74b56-53ff-43a2-8a19-35014169b9fc,2025-03-28T05:36:05,11.65,USD,Northern Mariana Islands,Macau SAR,Online,Transfer,Individual,True,False,1eb74b56-dev-4,False,
TXC805CA5B-557,0534a101-8ddc-4719-81f3-8dd4fd034ada,2025-03-28T06:06:34,22.25,USD,Ecuador,Ecuador,Online,Withdrawal,Individual,False,True,0534a101-dev-1,False,
TXD73D8605-755,2c7a0d31-0769-4583-9194-821ee11bf0d4,2025-03-28T06:07:54,14.48,EUR,Greece,Isle of Man,Branch,Transfer,Individual,True,False,2c7a0d31-dev-1,False,
TX33E35C3A-68C,c606ddc4-c2dd-401d-b59a-15334605ec0e,2025-03-28T06:12:51,13.17,GBP,Jersey,Mongolia,Mobile,Payment,Individual,True,False,c606ddc4-dev-1,False,
TX293F5984-EEA,47354e4f-f85b-4d0a-94b5-86353dab1614,2025-03-28T07:15:08,21.75,EUR,Morocco,Morocco,Online,Payment,Individual,False,False,47354e4f-dev-1,False,
TX6CD7B969-B82,9ca4364d-5d9a-49f1-908e-3a956c6e8796,2025-03-28T07:57:09,20.99,EUR,Ireland,Solomon Islands,POS,Deposit,Business,True,False,9ca4364d-dev-1,True,High-Risk Corridor
TX8D343C60-308,e726be23-e776-4886-9534-ee1d7f2984f5,2025-03-28T08:01:13,8.32,USD,Latvia,Jordan,Mobile,Bill Payment,Exchange,True,False,e726be23-dev-2,False,
TXCE8B3B1C-036,e00da49d-effa-4002-b040-413c4690fb15,2025-03-28T08:02:38,9.41,EUR,San Marino,Guernsey,ATM,Deposit,Individual,True,True,e00da49d-dev-1,False,
TXAC5BC08A-B0F,b963f37f-6781-4c1f-8c53-0e36addc3e13,2025-03-28T09:13:28,6.82,EUR,Canada,Canada,Mobile,Bill Payment,Business,False,False,b963f37f-dev-1,False,
TX079D86A9-487,0426fcc9-255b-40e2-bdc2-b74b38a56b49,2025-03-28T10:25:20,6.34,USD,Slovakia,Slovakia,Mobile,Deposit,Individual,False,False,0426fcc9-dev-1,False,
TX4C09E414-E40,d7c4fe9c-e1e0-4ffc-98f6-fd7f7eb162f1,2025-03-28T11:29:23,72.29,EUR,Canada,Canada,Branch,Transfer,Exchange,False,False,d7c4fe9c-dev-1,False,
TXB23C14DC-1D9,58e7edf8-80a2-4721-8856-06848a6fc4b3,2025-03-28T13:19:47,9.4,EUR,Kuwait,Kuwait,Mobile,Transfer,Individual,False,False,58e7edf8-dev-1,False,
TX3484B2C3-B69,372f871a-45ee-432d-aa07-f2137129cec7,2025-03-28T13:19:57,13.61,USD,Aruba,Ukraine,Mobile,Withdrawal,Individual,True,False,372f871a-dev-1,False,
TX490AFF87-DB4,309a083a-0c9e-4060-b66c-7331a1722ee3,2025-03-28T13:41:34,6.51,USD,Greece,Slovakia,Mobile,Payment,Individual,True,False,309a083a-dev-2,False,
TX29081D12-3E6,fe2b34d8-2db0-428d-9e5e-be5459077299,2025-03-28T14:04:27,9.54,USD,Timor-Leste,Timor-Leste,Online,Transfer,Business,False,False,fe2b34d8-dev-1,False,
TX52F2A293-3CB,30ac7d7b-a2f9-43a3-b810-ae665a31b4cc,2025-03-28T14:23:19,9.23,USD,French Polynesia,French Polynesia,API,Transfer,Individual,False,False,30ac7d7b-dev-1,False,
TXA80F2639-5D3,8e200724-7d13-4018-a80b-ac63b856d035,2025-03-28T14:31:10,44.09,EUR,Costa Rica,Costa Rica,Mobile,Payment,Individual,False,False,8e200724-dev-2,False,
TX6C3388C3-E98,b15e54f6-d4d3-4795-ae4b-ebc429890880,2025-03-28T14:41:02,37.33,EUR,Montenegro,New Zealand,Online,Transfer,Exchange,True,False,b15e54f6-dev-1,False,
TXCF8B8EAD-0F2,a3ff8fd2-02e4-40aa-b65b-c763a3336ea8,2025-03-28T16:17:11,72.8,EUR,Cayman Islands,Cayman Islands,Mobile,Transfer,Individual,False,False,a3ff8fd2-dev-1,False,
TX0B93CA2E-985,c47566bf-8f66-4bbd-94fc-286f74577d47,2025-03-28T16:40:56,8.88,EUR,Spain,Qatar,Branch,Transfer,Business,True,False,c47566bf-dev-3,False,
TXA0D88121-D44,9ce7eed1-fcdf-4961-a45e-2ad08eefa5dd,2025-03-28T17:04:32,14.47,EUR,Singapore,Bolivia,Mobile,Transfer,Individual,True,False,9ce7eed1-dev-1,False,
TXB2EE97C9-777,507b9072-65e5-4f34-9df0-6e8c878aaed9,2025-03-28T17:25:35,112.54,EUR,Palau,Palau,Branch,Transfer,Business,False,False,507b9072-dev-1,False,
TXC73E566C-E6C,20156a72-12e1-43a6-932c-ae01d2c65ee4,2025-03-28T17:38:24,18.15,USD,Madagascar,Madagascar,Online,Transfer,Individual,False,False,20156a72-dev-1,False,
TX468CF65E-5DA,152aeaec-2bdf-4b41-b3ed-a8f1026b5383,2025-03-28T18:27:36,16.23,EUR,North Macedonia,North Macedonia,API,Transfer,Individual,False,False,152aeaec-dev-2,False,
TXAD8D0FA3-956,606cc2f5-2c81-4bf0-91f6-04068b5a8683,2025-03-28T18:34:13,4.72,GBP,Isle of Man,Isle of Man,ATM,Transfer,Individual,False,False,606cc2f5-dev-4,False,
TXFA9898D4-67F,de4379cb-d823-4076-8d6b-b03beb3537a0,2025-03-28T18:46:18,42.07,USD,Colombia,Colombia,API,Deposit,Individual,False,False,de4379cb-dev-1,False,
TX96AD8CD6-D05,8eb22579-0cdb-4ca4-b6ec-bdd68498e113,2025-03-28T20:02:11,16.42,EUR,Cook Islands,Fiji,Online,Transfer,Individual,True,False,8eb22579-dev-1,False,
TX0253D1CD-9F6,a34b6cf6-2053-4a42-b1af-db65b289f224,2025-03-28T20:06:50,23.88,USD,Portugal,Portugal,Mobile,Bill Payment,Individual,False,False,a34b6cf6-dev-2,False,
TXD4D891CB-9EE,698f546d-5f29-4290-9848-5a54531c8812,2025-03-28T20:16:20,29.5,EUR,Timor-Leste,Timor-Leste,Online,Transfer,Business,False,False,698f546d-dev-2,False,
TX655386A3-CD8,a42d0cd7-fd35-4f6a-b450-388748d90846,2025-03-28T20:53:43,8.73,USD,Taiwan,Taiwan,Online,Transfer,Individual,False,False,a42d0cd7-dev-2,False,
TX79004FA4-BF3,59e1ac09-5970-4859-86b6-e4ade7ea8d5a,2025-03-28T20:59:19,28.92,USD,Fiji,Fiji,Mobile,Deposit,Individual,False,False,59e1ac09-dev-1,False,
TXDF78B218-561,01aec505-99a0-4abb-99e9-54331453e17e,2025-03-28T21:48:08,32.45,USD,Honduras,Honduras,API,Transfer,Individual,False,False,01aec505-dev-1,False,
TX6447433A-3AD,2a9edda7-761a-4914-8931-b2d4d3def87c,2025-03-28T21:55:21,46.26,EUR,Kosovo,Algeria,API,Payment,Individual,True,False,2a9edda7-dev-1,True,High-Risk Corridor
TX2A4F0F79-6A6,c4829b71-ae84-481c-ae0f-b5b38bae591e,2025-03-29T00:17:09,16.92,USD,New Zealand,New Zealand,Mobile,Payment,Individual,False,False,c4829b71-dev-2,False,
TX38B69106-C97,09a0a0f6-73b0-4091-b634-c1694f76e388,2025-03-29T01:04:56,30.37,EUR,Solomon Islands,Solomon Islands,Online,Payment,Business,False,False,09a0a0f6-dev-1,False,
TX615DFAA2-8F7,bb82b796-3207-443e-86a0-7656c5c9fb91,2025-03-29T01:20:22,30.62,EUR,Switzerland,Switzerland,Online,Deposit,Individual,False,False,bb82b796-dev-1,False,
TXA528DF11-FF0,5a1baf0e-5911-46dc-9d3e-503a9645f0e4,2025-03-29T02:14:45,20.19,GBP,Taiwan,Taiwan,Branch,Payment,Individual,False,False,5a1baf0e-dev-1,False,
TXCA9DDC50-3BF,84d67c4f-f0df-4684-b28e-41225894f7f1,2025-03-29T02:26:15,12.42,EUR,Uruguay,Uruguay,Mobile,Transfer,Individual,False,False,84d67c4f-dev-2,False,
TX5D21F008-353,5c3552b3-9437-4280-bfd4-67e77491050c,2025-03-29T02:53:32,5.73,USD,Japan,Nigeria,Online,Transfer,Business,True,False,5c3552b3-dev-2,True,High-Risk Corridor
TX01FF7940-FF6,171dabf9-daf4-41a7-ba34-d2e8dd3f7d7e,2025-03-29T03:10:05,7.18,EUR,Denmark,Denmark,API,Transfer,Individual,False,False,171dabf9-dev-1,False,
TXCFF38946-EF6,3139d32c-93cd-49bf-9c94-1cf0dc98d2c1,2025-03-29T03:21:37,25.19,USD,Solomon Islands,Solomon Islands,Online,Transfer,Individual,False,False,3139d32c-dev-1,False,
TXD55B607C-24E,76ad1c33-2469-40c2-a757-499784581f73,2025-03-29T03:28:12,43.27,USD,Georgia,Ghana,Online,Transfer,Individual,True,False,76ad1c33-dev-3,False,
TX12D3CDEF-86A,95dfe6cb-c75a-4c94-ae05-7f791cf8d03f,2025-03-29T03:44:01,36.61,USD,Vatican City,Vatican City,Mobile,Transfer,Individual,False,False,95dfe6cb-dev-1,False,
TX8BF1FB6B-013,ef9240b6-52d7-4f10-ba3a-6e9623ff23d3,2025-03-29T04:19:49,16.47,GBP,United Kingdom,Gibraltar,Online,Transfer,Individual,True,False,ef9240b6-dev-1,False,
TX3695D36B-C86,317304b5-c1dd-484a-aca5-8d95915a1c30,2025-03-29T04:36:39,10.28,EUR,Pakistan,Cameroon,Online,Transfer,Individual,True,False,317304b5-dev-1,True,High-Risk Corridor
TX3FA586F4-44E,a42d0cd7-fd35-4f6a-b450-388748d90846,2025-03-29T05:19:06,41.11,EUR,Taiwan,Tonga,API,Bill Payment,Business,True,False,a42d0cd7-dev-2,False,
TXB839AD01-86B,2067bdac-88bd-43d1-b540-b30e039f3a25,2025-03-29T05:54:39,124.76,GBP,Turkey,Vietnam,Branch,Payment,Individual,True,False,2067bdac-dev-1,True,High-Risk Corridor
TX5013C8C2-31F,f387e1bd-2d59-42c6-934a-5a2fa7cf705c,2025-03-29T06:18:46,19.7,EUR,Uzbekistan,Uzbekistan,Mobile,Deposit,Individual,False,False,f387e1bd-dev-1,False,
TX0FE8D6F5-DD3,8bae295e-902a-405c-bd9f-fe599bc0fa93,2025-03-29T06:39:28,3.48,USD,Spain,San Marino,Online,Transfer,Exchange,True,False,8bae295e-dev-3,False,
TX205D6CCA-38A,a3b442bd-4649-4296-af58-42c3ff86cc31,2025-03-29T07:30:00,84.56,USD,Austria,Indonesia,Mobile,Transfer,Business,True,False,a3b442bd-dev-1,False,
TXAFD75703-AE2,ff84faef-5336-423b-8f96-468535145890,2025-03-29T07:49:45,25.27,USD,Northern Mariana Islands,Lithuania,API,Transfer,Business,True,False,ff84faef-dev-1,False,
TXD60220C1-232,b6646199-ed25-459e-8f89-37fa753e9662,2025-03-29T07:57:57,10.68,USD,Andorra,Andorra,Online,Deposit,Individual,False,False,b6646199-dev-1,False,
TXA619F744-2D2,fbe94499-dbc0-40fd-86fb-7bf300b9d4a3,2025-03-29T08:22:20,3.98,USD,Malawi,Malawi,Online,Payment,Individual,False,False,fbe94499-dev-1,False,
TX1ADC2246-ED3,4d37a539-857d-43b3-a8ad-df36ddf275eb,2025-03-29T09:38:36,8.9,USD,Argentina,Qatar,Online,Transfer,Business,True,False,4d37a539-dev-2,False,
TX5AE882BF-036,8f026c2c-1b41-4999-8198-d1f56839f98f,2025-03-29T09:48:44,7.41,EUR,Croatia,Japan,ATM,Payment,Individual,True,False,8f026c2c-dev-2,False,
